lang,file,line,ref
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,32,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-93-ba72b337.png
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,33,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-94-6c721e0f.png
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,34,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-95-10-de409f38.png
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,37,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-96-10-50650383.png
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,40,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-97-80a62eda.png
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,42,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-98-2e9f3407.png
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,43,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-99-10-10da52d5.png
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,12,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-21-10-3fdc31da.png
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,14,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-22-72d2141f.png
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,16,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-23-2b3e7d55.png
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,18,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-24-9ff6d0df.png
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,20,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-26-10-51cbfb6b.png
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,22,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-27-e489c334.png
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,25,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-28-10-50601952.png
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,27,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-29-10-605dc014.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-object.md,13,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-44-10-e9586759.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-object.md,15,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-45-721733e9.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-object.md,18,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-46-10-6a86ce67.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-object.md,20,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-47-6603e0e1.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-object.md,23,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-48-10-caf6afa6.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-object.md,25,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-49-adcedff8.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,12,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-51-10-d67afe3a.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,14,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-52-10-dc654ab1.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,16,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-53-10-d3bd4303.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,17,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-54-10-7de8a148.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,18,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-55-10-59fca814.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,19,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-56-10-420bc60e.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,20,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-57-10-1368e5d4.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,21,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-58-10-5ce65e21.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,24,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-59-10-48e205e7.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,12,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-60-90ecad9b.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,14,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-61-4c558934.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,16,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-62-10-dc17c546.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,19,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-63-10-ac53aa0f.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,21,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-64-10-a10726e9.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,23,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-65-10-b8780102.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,24,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-66-10-56f58df1.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,25,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-67-10-85cf6d50.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,26,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-68-10-e30c8c04.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,27,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-69-10-a48979cb.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,28,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-70-10-9a29270a.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,31,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-71-10-3ed249b0.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,32,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-72-10-d9e3bb2b.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,33,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-73-10-5d70b6f5.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,36,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-74-10-4254a83f.png
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,38,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-75-10-32e9c82c.png
vi,docs-vi/checkpoint-fpt-ngfw/truy-cap-gaia-portal.md,12,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-1-102-fd44a0b6.png
vi,docs-vi/checkpoint-fpt-ngfw/truy-cap-gaia-portal.md,14,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-2-102-c0793780.png
vi,docs-vi/checkpoint-fpt-ngfw/truy-cap-gaia-portal.md,16,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-3-102-0bd7d36e.png
vi,docs-vi/checkpoint-fpt-ngfw/truy-cap-smartconsole.md,12,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-37-10-fbe8872e.png
vi,docs-vi/checkpoint-fpt-ngfw/truy-cap-smartconsole.md,14,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-38-bba6225f.png
vi,docs-vi/checkpoint-fpt-ngfw/truy-cap-smartconsole.md,16,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-39-10-fd97a8f6.png
vi,docs-vi/checkpoint-fpt-ngfw/update-hotfix.md,14,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-32-10-4579dc3c.png
vi,docs-vi/checkpoint-fpt-ngfw/update-hotfix.md,16,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-33-10-6dec7d5e.png
vi,docs-vi/checkpoint-fpt-ngfw/update-hotfix.md,18,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-34-10-7e7dc537.png
vi,docs-vi/checkpoint-fpt-ngfw/update-hotfix.md,20,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-35-0a73d18b.png
vi,docs-vi/checkpoint-fpt-ngfw/update-hotfix.md,21,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-36-10-aa8f4971.png
vi,docs-vi/cloud-advisor/cloud-advisor-dashboard.md,11,/img/migrated/Dashboard-CA-1024x756-9afa85a9.png
vi,docs-vi/cloud-guard/Recipient-la-gi.md,13,/img/migrated/image-1725532997863-419e42b8.png
vi,docs-vi/cloud-guard/bat-tat-alert.md,12,/img/migrated/Userguide-FPT-Alert-2022-5-b7cf3f24.png
vi,docs-vi/cloud-guard/bat-tat-alert.md,13,/img/migrated/image-1725532697828-cdc78b79.png
vi,docs-vi/cloud-guard/chinh-sua-alert.md,12,/img/migrated/image-1725532789529-6dfc0d32.png
vi,docs-vi/cloud-guard/chinh-sua-alert.md,14,/img/migrated/image-1725532811064-3d095f59.png
vi,docs-vi/cloud-guard/chinh-sua-recipient.md,12,/img/migrated/image-1725532997863-419e42b8.png
vi,docs-vi/cloud-guard/chinh-sua-recipient.md,15,/img/migrated/image-1725533118811-da405cc4.png
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-load-balancer.md,4,/img/migrated/image-1722327850097-b58a81be.png
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-load-balancer.md,39,/img/migrated/image-1722328406388-fa58b299.png
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-load-balancer.md,42,/img/migrated/image-1722329874375-73b8678d.png
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-object-storage.md,4,/img/migrated/image-1696235964781-27725bb4.png
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-object-storage.md,19,/img/migrated/image-1696236659925-9bb270d8.png
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-object-storage.md,22,/img/migrated/image-1696237048466-bfaa420d.png
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-vpn.md,15,/img/migrated/image-1759485440087-d519bebe.png
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-vpn.md,42,/img/migrated/image-1722328406388-fa58b299.png
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-vpn.md,46,/img/migrated/image-1722329874375-73b8678d.png
vi,docs-vi/cloud-guard/khoi-tao-mot-alert-moi-activity-alert.md,4,/img/migrated/image-1725532325024-78ca8f1c.png
vi,docs-vi/cloud-guard/khoi-tao-mot-alert-moi-activity-alert.md,20,/img/migrated/image-1725532405898-58b580bc.png
vi,docs-vi/cloud-guard/khoi-tao-mot-alert-moi-threat-alert.md,12,/img/migrated/image-1725532528612-3fb1607b.png
vi,docs-vi/cloud-guard/khoi-tao-mot-alert-moi-threat-alert.md,28,/img/migrated/image-1725532593169-92edeb64.png
vi,docs-vi/cloud-guard/kiem-tra-trang-thai-cua-alert.md,13,/img/migrated/image-1725532671573-07a3638c.png
vi,docs-vi/cloud-guard/recipient-teams.md,22,/img/migrated/image-1750750425129-e5027a61.png
vi,docs-vi/cloud-guard/recipient-teams.md,27,/img/migrated/image-1750751150232-eeb9cfc1.png
vi,docs-vi/cloud-guard/tao-moi-recipient.md,13,/img/migrated/image-1725532997863-419e42b8.png
vi,docs-vi/cloud-guard/tao-moi-recipient.md,20,/img/migrated/Userguide-FPT-Alert-2022-14-1024x465-a24c9d90.png
vi,docs-vi/cloud-guard/tao-moi-recipient.md,23,/img/migrated/Userguide-FPT-Alert-2022-15-1024x490-9d5693fb.png
vi,docs-vi/cloud-guard/tao-moi-recipient.md,31,/img/migrated/Userguide-FPT-Alert-2022-16-1024x495-7ab818fa.png
vi,docs-vi/cloud-guard/tao-moi-recipient.md,34,/img/migrated/Userguide-FPT-Alert-2022-17-1024x471-52aac771.png
vi,docs-vi/cloud-guard/xoa-alert.md,13,/img/migrated/image-1725532930908-040fd200.png
vi,docs-vi/cloud-guard/xoa-alert.md,15,/img/migrated/Userguide-FPT-Alert-2022-11-71bc76a4.png
vi,docs-vi/cloud-guard/xoa-recipient.md,13,/img/migrated/image-1725533165171-864680e6.png
vi,docs-vi/cloud-guard/xoa-recipient.md,15,/img/migrated/Userguide-FPT-Alert-2022-23-d801dd76.png
vi,docs-vi/cloud-server/Initial-Setup.md,34,/img/migrated/Userguide-FPT-Cloud-Server-2022-1-1024x5-8b0e181c.png
vi,docs-vi/cloud-server/Initial-Setup.md,40,/img/migrated/Userguide-FPT-Cloud-Server-2022-2-f88ee771.png
vi,docs-vi/cloud-server/Initial-Setup.md,44,/img/migrated/Userguide-FPT-Cloud-Server-2022-3-1024x5-3df2476e.png
vi,docs-vi/cloud-server/Initial-Setup.md,56,/img/migrated/image-1744794276761-161dcee6.png
vi,docs-vi/cloud-server/Initial-Setup.md,68,/img/migrated/image-1744794289261-ead4183b.png
vi,docs-vi/cloud-server/Initial-Setup.md,74,/img/migrated/image-1744794442277-c162eaf9.png
vi,docs-vi/cloud-server/Initial-Setup.md,86,/img/migrated/image-1711095113934-f0d896b0.png
vi,docs-vi/cloud-server/Initial-Setup.md,95,/img/migrated/image-1711095173572-26de46ab.png
vi,docs-vi/cloud-server/Initial-Setup.md,101,/img/migrated/image-1711095189056-ddaa6e99.png
vi,docs-vi/cloud-server/Quản lý Subnets.md,17,/img/migrated/image-1716262599480-f51ee2ed.png
vi,docs-vi/cloud-server/attach-a-network-card-to-the-virtual-machine.md,17,/img/migrated/image-1712722975848-d937e282.png
vi,docs-vi/cloud-server/attach-a-network-card-to-the-virtual-machine.md,21,/img/migrated/image-1744793401110-f9e5bd81.png
vi,docs-vi/cloud-server/attach-a-network-card-to-the-virtual-machine.md,25,/img/migrated/image-1712723037304-4919d058.png
vi,docs-vi/cloud-server/attach-a-network-card-to-the-virtual-machine.md,29,/img/migrated/image-1744793530914-729a9887.png
vi,docs-vi/cloud-server/attach-a-network-card-to-the-virtual-machine.md,43,/img/migrated/image-1712723100683-b482495f.png
vi,docs-vi/cloud-server/attach-a-network-card-to-the-virtual-machine.md,54,/img/migrated/image-1712723133085-6dc03fdb.png
vi,docs-vi/cloud-server/attach-schedule-to-instance.md,15,/img/migrated/image-1695609073911-03ac0ac2.png
vi,docs-vi/cloud-server/attach-schedule-to-instance.md,19,/img/migrated/image-1695609084366-c567a73d.png
vi,docs-vi/cloud-server/block-storage.md,19,/img/migrated/Userguide-FPT-Cloud-Server-2022-55-1024x-0c126930.png
vi,docs-vi/cloud-server/block-storage.md,23,/img/migrated/Userguide-FPT-Cloud-Server-2022-56-1024x-abee045f.png
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,19,/img/migrated/Userguide-FPT-Cloud-Server-2022-62-12b5cc80.png
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,23,/img/migrated/Userguide-FPT-Cloud-Server-2022-63-8bb2c4a2.png
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,27,/img/migrated/Userguide-FPT-Cloud-Server-2022-64-9b1d70d8.png
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,31,/img/migrated/Userguide-FPT-Cloud-Server-2022-65-e709db22.png
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,35,/img/migrated/Userguide-FPT-Cloud-Server-2022-66-9e4f3cf7.png
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,39,/img/migrated/Userguide-FPT-Cloud-Server-2022-67-b8dd64a9.png
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,43,/img/migrated/Userguide-FPT-Cloud-Server-2022-68-4a3afeda.png
vi,docs-vi/cloud-server/clone-instance.md,27,/img/migrated/image-1717475698353-5ed202f9.png
vi,docs-vi/cloud-server/clone-instance.md,35,/img/migrated/image-1717475716702-fb6919a9.png
vi,docs-vi/cloud-server/clone-instance.md,41,/img/migrated/image-1717475729573-36124bd2.png
vi,docs-vi/cloud-server/clone-instance.md,45,/img/migrated/image-1717475743661-15f71aa3.png
vi,docs-vi/cloud-server/create-new-instance.md,15,/img/migrated/image-1695608969930-81286d57.png
vi,docs-vi/cloud-server/create-new-instance.md,27,/img/migrated/image-1695608983434-0ca4b6ed.png
vi,docs-vi/cloud-server/create-new-instance.md,37,/img/migrated/image-1695608998324-75646c28.png
vi,docs-vi/cloud-server/create-schedule-snapshotVM.md,15,/img/migrated/image-1766044251626-e224453b.png
vi,docs-vi/cloud-server/create-schedule-snapshotVM.md,25,/img/migrated/image-1766044359045-49bb8a07.png
vi,docs-vi/cloud-server/create-schedule-snapshotVM.md,33,/img/migrated/image-1766044391396-79f5a3e3.png
vi,docs-vi/cloud-server/create-token.md,17,/img/migrated/image-1731024975251-9874a41d.png
vi,docs-vi/cloud-server/create-token.md,23,/img/migrated/image-1731024985103-48bcc2ab.png
vi,docs-vi/cloud-server/create-token.md,29,/img/migrated/image-1731024996987-252d326d.png
vi,docs-vi/cloud-server/create-vm-iso.md,27,/img/migrated/image-1724300919876-13e63751.png
vi,docs-vi/cloud-server/createschedule-snapshotstorage.md,15,/img/migrated/image-1766044844669-47ffb5e0.png
vi,docs-vi/cloud-server/createschedule-snapshotstorage.md,24,/img/migrated/image-1766044938913-12b00e98.png
vi,docs-vi/cloud-server/createschedule-snapshotstorage.md,32,/img/migrated/image-1766044968475-8510c5bd.png
vi,docs-vi/cloud-server/delete-instance-schedule.md,20,/img/migrated/image-1695609049584-8754accf.png
vi,docs-vi/cloud-server/delete-instance-schedule.md,24,/img/migrated/image-1695609061103-74aa2b28.png
vi,docs-vi/cloud-server/deleteschedule-snapshotVM.md,18,/img/migrated/image-1766044656234-60e74535.png
vi,docs-vi/cloud-server/deleteschedule-snapshotVM.md,22,/img/migrated/image-1766044682783-06bae7dc.png
vi,docs-vi/cloud-server/deleteschedule-snapshotstorage.md,18,/img/migrated/image-1766045198605-b5baee8c.png
vi,docs-vi/cloud-server/deleteschedule-snapshotstorage.md,22,/img/migrated/image-1766045228117-02dc5687.png
vi,docs-vi/cloud-server/detach-schedule-to-instance.md,19,/img/migrated/image-1695609097406-f1f13ac3.png
vi,docs-vi/cloud-server/edit-storage-disk.md,21,/img/migrated/image-1712215559562-97286a15.png
vi,docs-vi/cloud-server/edit-storage-disk.md,30,/img/migrated/image-1712215566139-704f934e.png
vi,docs-vi/cloud-server/editschedule-snapshotVM.md,13,/img/migrated/image-1766044561523-30e56e38.png
vi,docs-vi/cloud-server/editschedule-snapshotVM.md,17,/img/migrated/image-1766044589323-730f2f46.png
vi,docs-vi/cloud-server/editschedule-snapshotstorage.md,13,/img/migrated/image-1766045109643-13e019dd.png
vi,docs-vi/cloud-server/editschedule-snapshotstorage.md,17,/img/migrated/image-1766045137152-94c1a305.png
vi,docs-vi/cloud-server/gan-storage-disk-vao-may-ao.md,17,/img/migrated/image-1712215517268-10c0d6df.png
vi,docs-vi/cloud-server/gan-storage-disk-vao-may-ao.md,21,/img/migrated/image-1712215524338-f47bb248.png
vi,docs-vi/cloud-server/go-storage-disk-khoi-may-ao.md,17,/img/migrated/image-1712215548327-dc507d37.png
vi,docs-vi/cloud-server/go-storage-disk-khoi-may-ao.md,21,/img/migrated/image-1712215553461-87cc9cfe.png
vi,docs-vi/cloud-server/gpu-general.md,17,/img/migrated/image-1744799866857-2ea8b0f3.png
vi,docs-vi/cloud-server/gpu-general.md,21,/img/migrated/image-1744799912482-215598f9.png
vi,docs-vi/cloud-server/gpu-general.md,25,/img/migrated/image-1744799934410-03d823e6.png
vi,docs-vi/cloud-server/gpu-general.md,29,/img/migrated/image-1744799982286-e3f4b4f1.png
vi,docs-vi/cloud-server/gpu-general.md,39,/img/migrated/image-1744799997207-f8405b2c.png
vi,docs-vi/cloud-server/gpu-general.md,43,/img/migrated/image-1744800019053-f556d42e.png
vi,docs-vi/cloud-server/gpu-general.md,49,/img/migrated/image-1744800059691-eba5d618.png
vi,docs-vi/cloud-server/gpu-specific.md,22,/img/migrated/image-1705028237983-e4b7aeed.png
vi,docs-vi/cloud-server/gpu-specific.md,35,/img/migrated/image-1712739862804-d5b7552c.png
vi,docs-vi/cloud-server/hpc-rest-machine.md,18,/img/migrated/reset-1a4b229d.jpg
vi,docs-vi/cloud-server/hpc-schedule-shutdown.md,18,/img/migrated/schedule-2-c46f16f3.jpg
vi,docs-vi/cloud-server/lock-unlock-instance-deletion.md,17,/img/migrated/image-1712738228214-76b8b81a.png
vi,docs-vi/cloud-server/lock-unlock-instance-deletion.md,21,/img/migrated/image-1712738219490-01d185fc.png
vi,docs-vi/cloud-server/lock-unlock-instance-deletion.md,29,/img/migrated/image-1712738202636-17abdc91.png
vi,docs-vi/cloud-server/lock-unlock-instance-deletion.md,33,/img/migrated/image-1712738209302-86a7aea2.png
vi,docs-vi/cloud-server/nat-instance.md,17,/img/migrated/image-1719483610635-8c2b0ddb.png
vi,docs-vi/cloud-server/nat-instance.md,19,/img/migrated/image-1744796146357-3f0ad3a4.png
vi,docs-vi/cloud-server/nat-instance.md,25,/img/migrated/image-1744796019571-e2a7f4b2.png
vi,docs-vi/cloud-server/nat-instance.md,29,/img/migrated/image-1719483638728-722a763b.png
vi,docs-vi/cloud-server/profile-ssh-key.md,17,/img/migrated/image-1698634601692-83a32b71.png
vi,docs-vi/cloud-server/quick-starts-khoi-dong-lai-may-ao.md,17,/img/migrated/Userguide-FPT-Cloud-Server-2022-14-1024x-12e7479a.png
vi,docs-vi/cloud-server/quick-starts-khoi-dong-lai-may-ao.md,21,/img/migrated/Userguide-FPT-Cloud-Server-2022-15-1024x-c8aaa7c7.png
vi,docs-vi/cloud-server/quick-starts-tao-mot-may-ao.md,22,/img/migrated/image-1712739862804-d5b7552c.png
vi,docs-vi/cloud-server/quick-starts-tao-mot-may-ao.md,26,/img/migrated/Userguide-FPT-Cloud-Server-2022-18-1024x-f0c8f0c9.png
vi,docs-vi/cloud-server/quick-starts-tao-mot-may-ao.md,34,/img/migrated/image-1724657781979-ab2ee565.png
vi,docs-vi/cloud-server/quick-starts-tao-mot-may-ao.md,38,/img/migrated/image-1724661980458-423745c9.png
vi,docs-vi/cloud-server/quick-starts-tao-mot-may-ao.md,42,/img/migrated/image-1724662047559-1be6927b.png
vi,docs-vi/cloud-server/quick-starts-tao-mot-may-ao.md,49,/img/migrated/image-1724662063044-c293e47c.png
vi,docs-vi/cloud-server/quick-starts-tao-mot-may-ao.md,56,/img/migrated/image-1724662077573-14ea2c24.png
vi,docs-vi/cloud-server/quick-starts-tao-mot-may-ao.md,62,/img/migrated/image-1724662090638-f8be1084.png
vi,docs-vi/cloud-server/quick-starts-tao-mot-may-ao.md,66,/img/migrated/image-1724662104611-d3e63623.png
vi,docs-vi/cloud-server/quick-starts-tao-mot-may-ao.md,70,/img/migrated/image-1724662116137-16450e30.png
vi,docs-vi/cloud-server/quick-starts-tao-mot-may-ao.md,78,/img/migrated/image-1724664453215-c36b4dde.png
vi,docs-vi/cloud-server/quick-starts-tao-mot-may-ao.md,82,/img/migrated/Userguide-FPT-Cloud-Server-2022-21-1024x-e04e8c2e.png
vi,docs-vi/cloud-server/quick-starts-tatbat-may-ao.md,24,/img/migrated/image-1734594484839-8b3d4120.png
vi,docs-vi/cloud-server/quick-starts-xoa-may-ao.md,21,/img/migrated/image-1712200768564-6389b6eb.png
vi,docs-vi/cloud-server/quick-starts-xoa-may-ao.md,23,/img/migrated/image-1712200780901-998413fe.png
vi,docs-vi/cloud-server/quick-starts-xoa-may-ao.md,27,/img/migrated/image-1712200787729-9546cde9.png
vi,docs-vi/cloud-server/quick-starts-xoa-may-ao.md,29,/img/migrated/image-1712200798790-c16164fa.png
vi,docs-vi/cloud-server/quick-starts-xoa-may-ao.md,33,/img/migrated/image-1712200803567-91c8fdd5.png
vi,docs-vi/cloud-server/remove-the-network-card-from-the-virtual-machine.md,17,/img/migrated/image-1744793241168-180450d8.png
vi,docs-vi/cloud-server/remove-the-network-card-from-the-virtual-machine.md,21,/img/migrated/image-1744793619214-47123e3d.png
vi,docs-vi/cloud-server/remove-the-network-card-from-the-virtual-machine.md,25,/img/migrated/image-1712723201176-b2e4e0e8.png
