slug,module,web_words,doc_words,content_status,images_status,web_images,doc_images,headings_match_pct,tables_status,web_tables,doc_tables,aggregated,local_files,missing_headings
overview-affinity,Cloud Server,153,161,full,n/a,0,0,100,n/a,0,0,False,cloud-server/overview-affinity.md,
overview-bell,Cloud Server,34,59,full,n/a,0,0,100,n/a,0,0,False,cloud-server/overview-bell.md,
overview-fcd,FPT Cloud Desktop,480,505,full,full,1,1,100,n/a,0,0,False,fpt-cloud-desktop/overview-fcd.md,
overview-nic,Cloud Server,232,245,full,n/a,0,0,100,n/a,0,0,False,cloud-server/overview-nic.md,
overview-policy,Policy Management,0,94,full,n/a,0,0,100,n/a,0,0,False,policy-management/overview-policy.md,
overviews-vpn,VPN Site-to-Site,292,239,full,n/a,0,0,100,n/a,0,0,False,vpn-site-to-site/overviews-vpn.md,
parameter,Managed - FPT Database Engines,447,600,full,full,2,2,100,n/a,0,1,False,managed-fpt-database-engines-new/parameter.md,
persistent-storage,Dedicated - FPT Kubernetes Engine,257,280,full,n/a,0,0,100,n/a,0,0,False,dedicated-fpt-kubernetes-engine/persistent-storage.md,
phan-quyen-nguoi-dung-su-dung-profile,FPT Data Platform,74,93,full,full,1,1,100,n/a,0,0,False,fpt-data-platform/jupyterhub/phan-quyen-nguoi-dung-su-dung-profile.md,
phan-quyen-su-dung-bucket-cho-cac-subuser,FPT Object Storage,297,335,full,n/a,0,0,100,n/a,0,0,False,fpt-object-storage/phan-quyen-su-dung-bucket-cho-cac-subuser.md,
policy-settings,FPT Cloud WAPPLES,411,434,full,full,8,8,100,n/a,0,0,False,fpt-cloud-wapples/policy-settings.md,
postgresql-sink-connector,FPT Data Platform,574,573,full,full,6,6,100,n/a,0,0,False,fpt-data-platform/cdc-service/postgresql-sink-connector.md,
postgresql-source-connector,FPT Data Platform,1325,1334,full,full,6,6,100,n/a,0,0,False,fpt-data-platform/cdc-service/postgresql-source-connector.md,
privacy-filtering,FPT Cloud WAPPLES,0,18,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/privacy-filtering.md,
processing-service,FPT Data Platform,68,80,full,n/a,0,0,100,n/a,0,0,False,fpt-data-platform/processing/index.md,
profile-ssh-key,Cloud Server,315,345,full,full,5,5,100,n/a,0,0,False,cloud-server/profile-ssh-key.md,
project-structure,Cloud Server,12,55,full,n/a,0,0,100,n/a,0,0,False,cloud-server/project-structure.md,
proxy-ip,FPT Cloud WAPPLES,142,169,full,full,7,7,100,n/a,0,0,False,fpt-cloud-wapples/proxy-ip.md,
pull-docker-image-tu-fpt-container-registry-ve-local,FPT Container Registry,112,147,full,full,5,5,100,n/a,0,0,False,fpt-container-registry/pull-docker-image-tu-fpt-container-registry-ve-local.md,
push-s3,Managed - FPT Database Engines,749,712,full,full,6,6,0,n/a,0,0,False,managed-fpt-database-engine/push-s3.md,h3: 1\. Thêm cấu hình S3 mới; h4: Điều kiện tiên quyết:; h4: Các bước thực hiện:; h3: 2\. Đẩy dữ liệu backup lên S3; h4: Điều kiện tiên quyết:; h4: Các bước thực hiện Restore:
quan-ly-404-host,FPT Cloud WAF,92,97,full,full,2,2,100,n/a,0,0,False,fpt-cloud-waf/quan-ly-404-host.md,
quan-ly-Policies,FPT Data Platform,47,65,full,full,1,1,100,n/a,0,0,False,fpt-data-platform/query-engine/quan-ly-Policies.md,
quan-ly-access-list,FPT Cloud WAF,394,337,full,full,4,4,0,n/a,0,1,False,fpt-cloud-waf/quan-ly-access-list.md,h2: Cấu hình nâng cao cho Access List:
quan-ly-account,CheckPoint - FPT NGFW,134,167,full,full,8,8,100,n/a,0,0,False,checkpoint-fpt-ngfw/quan-ly-account.md,
quan-ly-account-tren-argocd,FPT ArgoCD,20,68,full,n/a,0,0,100,n/a,0,0,False,fpt-argocd/quan-ly-account-tren-argocd.md,
quan-ly-api-site,FPT API Management,1214,1256,full,full,19,19,100,n/a,0,0,False,fpt-api-management/quan-ly-api-site.md,
quan-ly-backup-job,Backup,1160,1292,full,n/a,0,0,50,n/a,0,1,False,backup/quan-ly-backup-job.md,h2: **1\. Khởi tạo một Backup Job mới**; h2: **2\. Theo dõi tiến độ Backup Job**; h2: **3\. Xem danh sách Backup Job hiện tại**; h2: **4\. Start Backup Job thủ công**; h2: **5\. Enable / Disable Backup Job**; h2: **6\. Xóa Backup Job**
quan-ly-blades,CheckPoint - FPT NGFW,300,324,full,full,17,17,100,n/a,0,0,False,checkpoint-fpt-ngfw/quan-ly-blades.md,
quan-ly-cau-hinh,FPT Jenkins CI,0,26,full,n/a,0,0,100,n/a,0,0,False,fpt-jenkins-ci/quan-ly-cau-hinh.md,
quan-ly-compute,FPT Data Platform,504,500,full,full,4,4,100,n/a,0,0,False,fpt-data-platform/processing/quan-ly-compute.md,
quan-ly-connectors,FPT Data Platform,229,227,full,full,3,3,100,n/a,0,0,False,fpt-data-platform/query-engine/quan-ly-connectors.md,
quan-ly-consumers,FPT API Management,689,497,full,full,18,15,0,n/a,0,0,False,fpt-api-management/quan-ly-consumers.md,h2: 1\. Tạo Consumers mới; h2: 2\. Subscribe product; h2: 3\. Unsubscribe product; h2: 4\. Thay đổi thông tin Consumer; h2: 5\. Lấy thông tin xác thực của Consumer; h2: 6\. Xóa Consumer
quan-ly-container-registry,FPT ArgoCD,265,225,full,full,10,10,100,n/a,0,0,False,fpt-argocd/quan-ly-container-registry.md,
quan-ly-credential,FPT Jenkins CI,16,38,full,n/a,0,0,100,n/a,0,0,False,fpt-jenkins-ci/quan-ly-credential.md,
quan-ly-floating-ip,Cloud Server,638,648,full,full,8,8,100,n/a,0,0,False,cloud-server/quan-ly-floating-ip.md,
quan-ly-fpt-cloud-agent,FPT Jenkins CI,18,38,full,n/a,0,0,100,n/a,0,0,False,fpt-jenkins-ci/quan-ly-fpt-cloud-agent.md,
quan-ly-goi-dich-vu,FPT Container Registry,0,39,full,n/a,0,0,100,n/a,0,0,False,fpt-container-registry/quan-ly-goi-dich-vu.md,
quan-ly-gpu-voi-hpc-portal,Cloud Server,23,121,full,n/a,0,0,100,n/a,0,0,False,cloud-server/quan-ly-gpu-voi-hpc-portal.md,
quan-ly-group,FPT Autoscale,12,59,full,n/a,0,0,100,n/a,0,0,False,fpt-autoscale/quan-ly-group.md,
quan-ly-image-cua-compute,FPT Data Platform,1011,1005,full,full,6,6,100,n/a,0,0,False,fpt-data-platform/processing/quan-ly-image-cua-compute.md,
quan-ly-ket-qua-scan-images,FPT Container Registry,47,128,full,full,4,4,100,n/a,0,0,False,fpt-container-registry/quan-ly-ket-qua-scan-images.md,
quan-ly-kubernetes-cluster,Dedicated - FPT Kubernetes Engine,0,66,full,n/a,0,0,100,n/a,0,0,False,dedicated-fpt-kubernetes-engine/quan-ly-kubernetes-cluster.md,
quan-ly-listener,Load Balancer,0,0,missing,n/a,0,0,0,n/a,0,0,False,,
quan-ly-load-balancer,Load Balancer,0,0,missing,n/a,0,0,0,n/a,0,0,False,,
quan-ly-managed-gpu-cluster,Managed GPU Cluster (Kubernetes),0,27,full,n/a,0,2,100,n/a,0,0,False,fpt-managed-gpu-cluster/quan-ly-managed-gpu-cluster.md,
quan-ly-may-ao,Cloud Server,0,107,full,n/a,0,0,100,n/a,0,0,False,cloud-server/quan-ly-may-ao.md,
quan-ly-mem-team,FPT AppSec,212,216,full,full,10,8,0,n/a,0,0,False,fpt-appsec/quan-ly-mem-team.md,h2: 1\. Add Member; h2: 2\. Change Role của Member; h2: 3\. Remove Member; h2: 4\. Disable Member; h2: 5\. Enable Member
quan-ly-member,FPT AppSec,312,333,full,full,17,17,0,n/a,0,0,False,fpt-appsec/quan-ly-member.md,h2: 1\. Thêm Member; h2: 2\. Chỉnh sửa Member; h2: 3\. Xóa Member; h2: 4\. Disable Member; h2: 5\. Enable Member
quan-ly-mountpoint,File Storage - High Performance,766,791,full,n/a,0,0,70,n/a,0,2,False,file-storage-high-performance/quan-ly-mountpoint.md,h2: **1\. Tổng quan Mount Point**; h2: **2\. Tạo Mount Point**; h2: **3\. Xóa Mount Point**
quan-ly-nguoi-dung-cua-waf-dashboard,FPT Cloud WAF,10,45,full,full,1,1,100,n/a,0,0,False,fpt-cloud-waf/quan-ly-nguoi-dung-cua-waf-dashboard.md,
quan-ly-policy,FPT Autoscale,0,39,full,n/a,0,0,100,n/a,0,0,False,fpt-autoscale/quan-ly-policy.md,
quan-ly-products,FPT API Management,447,346,full,full,14,11,0,n/a,0,0,False,fpt-api-management/quan-ly-products.md,h2: 1\. Khai báo Product; h2: 2\. Sửa thông tin của Product; h2: 3\. Gắn APIs vào Product; h2: 4\. Gỡ APIs khỏi Product; h2: 5\. Xóa Product
quan-ly-profile,FPT Autoscale,0,30,full,n/a,0,0,100,n/a,0,0,False,fpt-autoscale/quan-ly-profile.md,
quan-ly-project,Cloud Server,157,176,full,full,4,4,100,n/a,0,0,False,cloud-server/quan-ly-project.md,
quan-ly-proxy-host,FPT Cloud WAF,0,74,full,n/a,0,0,100,n/a,0,0,False,fpt-cloud-waf/quan-ly-proxy-host.md,
quan-ly-redirection-host,FPT Cloud WAF,207,197,full,full,3,3,100,n/a,0,1,False,fpt-cloud-waf/quan-ly-redirection-host.md,
quan-ly-registry-secret,FPT ArgoCD,195,182,full,full,9,9,100,n/a,0,0,False,fpt-argocd/quan-ly-registry-secret.md,
quan-ly-repositories-tren-fpt-portal,FPT Container Registry,0,37,full,n/a,0,0,100,n/a,0,0,False,fpt-container-registry/quan-ly-repositories-tren-fpt-portal.md,
quan-ly-rest-apis,FPT API Management,663,478,full,partial,11,6,0,n/a,0,0,False,fpt-api-management/quan-ly-rest-apis.md,h2: 1\. Khai báo REST APIs; h2: 2\. Sửa REST APIs; h2: 3\. Xóa REST APIs; h2: 4\. Transformer; h2: 5\. Security (Cross – Origin Resource Sharing)
quan-ly-retention-rule,FPT Container Registry,97,84,full,n/a,0,0,100,n/a,0,0,False,fpt-container-registry/quan-ly-retention-rule.md,
quan-ly-retention-run,FPT Container Registry,272,285,full,full,11,11,100,n/a,0,0,False,fpt-container-registry/quan-ly-retention-run.md,
quan-ly-robot-account,FPT Container Registry,0,53,full,n/a,0,0,100,n/a,0,0,False,fpt-container-registry/quan-ly-robot-account.md,
quan-ly-role,FPT AppSec,77,109,full,full,4,4,100,n/a,0,0,False,fpt-appsec/quan-ly-role.md,
quan-ly-secret,FPT ArgoCD,99,125,full,full,9,9,100,n/a,0,0,False,fpt-argocd/quan-ly-secret.md,
quan-ly-security-group,Cloud Server,1097,1087,full,full,16,16,100,n/a,0,0,False,cloud-server/quan-ly-security-group.md,
quan-ly-security-rule-sets,FPT Cloud WAF,259,213,full,full,6,6,100,n/a,0,0,False,fpt-cloud-waf/quan-ly-security-rule-sets.md,
quan-ly-server-pool,Load Balancer,0,0,missing,n/a,0,0,0,n/a,0,0,False,,
quan-ly-ssl-certificate,Load Balancer,0,73,full,n/a,0,4,100,n/a,0,0,False,load-balancer/quan-ly-ssl-certificate.md,
quan-ly-ssl-certificates,FPT Cloud WAF,274,200,full,full,4,4,100,n/a,0,0,False,fpt-cloud-waf/quan-ly-ssl-certificates.md,
quan-ly-system-user-user-profile,Fortigate - FPT NGFW,47,105,full,full,3,3,100,n/a,0,0,False,fortigate-fpt-ngfw/quan-ly-system-user-user-profile.md,
quan-ly-tag-retention-rule,FPT Container Registry,367,267,full,full,9,9,100,n/a,0,0,False,fpt-container-registry/quan-ly-tag-retention-rule.md,
quan-ly-target,FPT Cloud VA,0,102,full,n/a,0,0,100,n/a,0,0,False,fpt-va/quan-ly-target.md,
quan-ly-team,FPT AppSec,34,66,full,full,3,3,100,n/a,0,0,False,fpt-appsec/quan-ly-team.md,
quan-ly-teams-org,FPT AppSec,288,308,full,full,13,13,0,n/a,0,0,False,fpt-appsec/quan-ly-teams-org.md,h2: 1\. Tạo Team mới; h2: 2\. Tạo Sub-team; h2: 3\. Edit Teams; h2: 4\. Delete Teams; h2: 5\. Disable Teams; h2: 6\. Enable Teams
quan-ly-users,FPT Data Platform,132,139,full,full,4,4,100,n/a,0,0,False,fpt-data-platform/query-engine/quan-ly-users.md,
quan-ly-workspace,FPT Cloud Monitoring,0,74,full,n/a,0,0,100,n/a,0,0,False,fpt-cloud-monitoring/quan-ly-workspace.md,
quan-tri-user,FPT Cloud Monitoring,73,112,full,full,1,1,100,n/a,0,0,False,fpt-cloud-monitoring/quan-tri-user.md,
query-engine,FPT Data Platform,0,3,full,n/a,0,0,100,n/a,0,0,False,fpt-data-platform/query-engine/index.md,
question-,Cloud Server,86,78,full,n/a,0,0,100,n/a,0,0,False,cloud-server/question-.md,
question-1,Bills,64,135,full,n/a,0,0,100,n/a,0,0,False,cost-explorer/question-1.md,
question-2,Cloud Server,36,48,full,n/a,0,0,100,n/a,0,0,False,cloud-server/question-2.md,
quick-starts-khoi-dong-lai-may-ao,Cloud Server,155,173,full,full,2,2,100,n/a,0,0,False,cloud-server/quick-starts-khoi-dong-lai-may-ao.md,
quick-starts-tao-mot-may-ao,Cloud Server,760,768,full,full,16,16,100,n/a,0,0,False,cloud-server/quick-starts-tao-mot-may-ao.md,
quick-starts-tatbat-may-ao,Cloud Server,113,115,full,full,1,1,100,n/a,0,0,False,cloud-server/quick-starts-tatbat-may-ao.md,
quick-starts-xoa-may-ao,Cloud Server,115,138,full,full,5,5,100,n/a,0,0,False,cloud-server/quick-starts-xoa-may-ao.md,
quota-and-package-tab,FPT Cloud Monitoring,55,97,full,full,2,2,100,n/a,0,0,False,fpt-cloud-monitoring/quota-and-package-tab.md,
recharge-via-gift-code,FPT Cloud Portal – Pay As You Go,16,79,full,full,2,2,100,n/a,0,0,False,fpt-cloud-portal-pay-as-you-gofpt-cloud-portal-pay-as-you-go/recharge-via-gift-code.md,
recipient-teams,FPT Cloud Guard,262,272,full,full,2,2,100,n/a,0,0,False,cloud-guard/recipient-teams.md,
redirect-http-request-sang-https,Load Balancer,156,174,full,n/a,0,0,100,n/a,0,0,False,load-balancer/redirect-http-request-sang-https.md,
redirect-prefix,Load Balancer,188,185,full,n/a,0,0,100,n/a,0,0,False,load-balancer/redirect-prefix.md,
redis-sink-connector,FPT Data Platform,342,341,full,full,4,4,100,n/a,0,0,False,fpt-data-platform/cdc-service/redis-sink-connector.md,
refresh-robot-account,FPT Container Registry,116,140,full,full,4,4,100,n/a,0,0,False,fpt-container-registry/refresh-robot-account.md,
region-nhat-ban,File Storage - High Performance,38,52,full,n/a,0,0,100,n/a,0,0,False,file-storage-high-performance/region-nhat-ban.md,
region-viet-nam,File Storage - High Performance,0,57,full,n/a,0,0,100,n/a,0,0,False,file-storage-high-performance/region-viet-nam.md,
register-account,Managed - FPT Database Engines,248,310,full,full,1,1,0,n/a,0,0,False,managed-fpt-database-engine/register-account.md,h3: Bước 1: Truy cập trang Đăng Ký; h3: Bước 2: Nhập thông tin đăng ký; h3: Bước 3: Hoàn tất xác minh CAPTCHA; h3: Bước 4: Chấp nhận Điều khoản và Chính sách bảo mật; h3: Bước 5: Xác nhận đăng ký; h3: Bước 6: Xác nhận tài khoản
remove-the-network-card-from-the-virtual-machine,Cloud Server,87,109,full,full,3,3,100,n/a,0,0,False,cloud-server/remove-the-network-card-from-the-virtual-machine.md,
rename-vpc,Create VPC,14,73,full,full,2,2,100,n/a,0,0,False,create-vpc/rename-vpc.md,
report,Trellix Customer Guide,0,160,full,full,2,2,100,n/a,0,0,False,trellix-customer-guide/report.md,
report-export,Managed - FPT Database Engines,1023,966,full,full,4,4,0,n/a,0,1,False,managed-fpt-database-engine/report-export.md,h3: Bước 1: Truy cập chức năng; h3: Bước 2: Nhập điều kiện filter; h3: Bước 3: Xem trước dữ liệu báo cáo; h3: Bước 4: Export báo cáo
report-generation,FPT Cloud WAPPLES,0,8,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/report-generation.md,
report-list,FPT Cloud WAPPLES,0,12,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/report-list.md,
report-schedule,Managed - FPT Database Engines,1257,1133,full,full,3,3,0,n/a,0,1,False,managed-fpt-database-engine/report-schedule.md,h3: Bước 1: Truy cập trang quản lý lịch trình; h3: Bước 2: Tạo một lịch trình báo cáo mới
report-scheduling,FPT Cloud WAPPLES,0,18,full,full,2,2,100,n/a,0,0,False,fpt-cloud-wapples/report-scheduling.md,
reporting,Managed - FPT Database Engines,0,1523,full,n/a,0,15,100,n/a,0,2,True,managed-fpt-database-engines-new/reporting.md; reporting/edit-report.md; reporting/index.md; reporting/view-detail.md; reporting/tich-hop-dich-vu.md; reporting/delete-report.md; reporting/tao-report.md; reporting/test-send-email.md; reporting/initial-setup.md,
resize-load-balancer,Load Balancer,326,341,full,n/a,0,0,100,n/a,0,0,False,load-balancer/resize-load-balancer.md,
resource,Managed - FPT Database Engines,746,623,full,full,3,3,0,n/a,0,0,False,managed-fpt-database-engine/resource.md,h3: 1\. Xem thông tin tài nguyên cơ sở dữ liệu; h3: 2 Điều chỉnh tài nguyên cơ sở dữ liệu; h3: 3\. Điều chỉnh Storage Policy
resource-1,Tagging,77,211,full,full,2,2,100,n/a,0,0,False,tagging/resource-1.md,
restore-db,Managed - FPT Database Engines,591,577,full,full,3,3,0,n/a,0,0,False,managed-fpt-database-engine/restore-db.md,h3: 1\. Restore database; h4: Bước 1: Truy cập màn hình Restore; h4: Bước 2: Thực hiện Restore; h3: 2\. Recover to Point-in-Time; h4: Bước 1: Truy cập màn hình Restore; h4: Bước 2: Thực hiện khôi phục
restore-file-and-folder-for-linux,FPT Backup As a Service,160,245,full,full,9,9,100,n/a,0,0,False,fpt-backup-as-a-service/restore-file-and-folder-for-linux.md,
restore-file-and-folder-for-windows,FPT Backup As a Service,103,186,full,full,7,7,100,n/a,0,0,False,fpt-backup-as-a-service/restore-file-and-folder-for-windows.md,
restore-lai-vm-tu-cac-restore-point,Backup,76,181,full,n/a,0,0,100,n/a,0,0,False,backup/restore-lai-vm-tu-cac-restore-point.md,
restore-linux-vm-from-cloud-repository,FPT Backup As a Service,183,270,full,full,16,16,100,n/a,0,0,False,fpt-backup-as-a-service/restore-linux-vm-from-cloud-repository.md,
restore-persistent-volume-tren-k8s,Managed - FPT Kubernetes Engine,103,133,full,n/a,0,0,100,n/a,0,0,False,managed-fpt-kubernetes-engine/restore-persistent-volume-tren-k8s.md,
restore-window-vm-from-cloud-repository,FPT Backup As a Service,62,145,full,n/a,0,0,100,n/a,0,0,False,fpt-backup-as-a-service/restore-window-vm-from-cloud-repository.md,
retry-timeout-rule,Dedicated - FPT Kubernetes Engine,636,695,full,full,2,2,100,n/a,0,2,False,dedicated-fpt-kubernetes-engine/retry-timeout-rule.md,
revoke-token,Cloud Server,7,79,full,full,3,3,100,n/a,0,0,False,cloud-server/revoke-token.md,
role-management,Managed - FPT Database Engines,869,1005,full,full,3,3,100,n/a,0,0,False,managed-fpt-database-engine/role-management.md,
s3-sink-connector,FPT Data Platform,350,348,full,full,4,4,100,n/a,0,0,False,fpt-data-platform/cdc-service/s3-sink-connector.md,
scale-in-chi-dinh-node,Managed - FPT Kubernetes Engine,252,288,full,full,5,5,100,n/a,0,0,False,managed-fpt-kubernetes-engine/scale-in-chi-dinh-node.md,
scale-thu-cong,FPT Autoscale,338,323,full,full,7,7,30,n/a,0,0,False,fpt-autoscale/scale-thu-cong.md,"h2: **Bước 1:** Truy cập trang **Autoscaling > Autoscale Group**. Trên dòng tương ứng với group cần điều chỉnh, click vào biểu tượng **Action menu**.; h3: **Bước 2:** Chọn **Scale in**.; h3: **Bước 3:** Một hộp thoại sẽ xuất hiện, thực hiện cấu hình thông số và chọn **Scale in**.; h3: **Bước 2:** Chọn **Scale out**.; h3: **Bước 3:** Một hộp thoại sẽ xuất hiện, thực hiện cấu hình thông số và chọn **Scale out**.; h3: **Bước 2:** Chọn **Resize**.; h3: **Bước 3:** Một hộp thoại sẽ xuất hiện, thực hiện cấu hình thông số và chọn **Resize**."
scale-tu-dong-theo-lich-trinh,FPT Autoscale,498,542,full,full,10,10,36,n/a,0,0,False,fpt-autoscale/scale-tu-dong-theo-lich-trinh.md,"h3: **Bước 1:** Truy cập trang **Autoscaling > Autoscale Group**. Click vào tên group cần lập lịch.; h3: **Bước 2:** Chuyển đến tab **Schedule** , chọn **Create schedule.**; h3: **Bước 3:** Một hộp thoại sẽ xuất hiện, thực hiện cấu hình các thông tin.; h3: **Bước 4:** Chọn **Create**.; h3: **Bước 1:** Truy cập trang **Autoscaling > Autoscale Group**. Click vào tên group cần xóa lịch.; h3: **Bước 2:** Chuyển đến tab **Schedule**. Trên dòng chứa lịch trình cần xóa, click biểu tượng **Action menu**.; h3: **Bước 3:** Trong menu, chọn **Delete**.; h3: **Bước 4:** Một hộp thoại sẽ xuất hiện. Nếu tên lịch cần xóa là chính xác, chọn **Delete** để xác nhận.; h2: Lưu ý"
scale-worker-nodes,Dedicated - FPT Kubernetes Engine,98,111,full,full,5,5,100,n/a,0,0,False,dedicated-fpt-kubernetes-engine/scale-worker-nodes.md,
scan-image,FPT Container Registry,10,45,full,n/a,0,0,100,n/a,0,0,False,fpt-container-registry/scan-image.md,
scan-image-1,FPT Container Registry,19,92,full,full,5,5,100,n/a,0,0,False,fpt-container-registry/scan-image-1.md,
scan-now,FPT Cloud VA,98,113,full,full,2,2,100,n/a,0,0,False,fpt-va/scan-now.md,
schedule-delete,FPT AppSec,14,45,full,full,2,2,100,n/a,0,0,False,fpt-appsec/schedule-delete.md,
schedule-detail,FPT AppSec,173,221,full,full,3,3,100,n/a,0,1,False,fpt-appsec/schedule-detail.md,
schedule-edit,FPT AppSec,40,68,full,full,3,3,100,n/a,0,0,False,fpt-appsec/schedule-edit.md,
schedule-overview,Cloud Server,155,177,full,n/a,0,0,100,n/a,0,0,False,cloud-server/schedule-overview.md,
schedule-snapshotVM,Cloud Server,52,58,full,n/a,0,0,100,n/a,0,0,False,cloud-server/schedule-snapshotVM.md,
schedule-snapshotstorage,Cloud Server,0,43,full,n/a,0,0,100,n/a,0,0,False,cloud-server/schedule-snapshotstorage.md,
security-group-filter,Cloud Server,408,425,full,full,1,1,100,n/a,0,0,False,cloud-server/security-group-filter.md,
security-group-priority-rule,Cloud Server,429,457,full,full,3,3,100,n/a,0,0,False,cloud-server/security-group-priority-rule.md,
security-patch,FPT Cloud WAPPLES,7,43,full,full,3,3,100,n/a,0,0,False,fpt-cloud-wapples/security-patch.md,
select-project-when-creating-VPC,Cloud Server,0,86,full,none,1,0,100,n/a,0,0,False,cloud-server/select-project-when-creating-VPC.md,
self-diagnostics,FPT Cloud WAPPLES,0,32,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/self-diagnostics.md,
service-authorization,VPN Site-to-Site,189,199,full,full,7,7,100,n/a,0,0,False,vpn-site-to-site/service-authorization.md,
service-load-balancer-managed-gpu-cluster,Managed GPU Cluster (Kubernetes),540,577,full,n/a,0,0,0,match,1,3,False,fpt-managed-gpu-cluster/service-load-balancer-managed-gpu-cluster.md,h4: 1\. Tạo service type LoadBalancer chỉ định floatingIP gắn vào LoadBalancer:; h4: 2\. Giới hạn quyền truy cập vào Load Balancer bằng cấu hình _“loadBalancerSourceRanges”_ trong phần _“spec”_ của cấu hình service:
service-status,FPT Cloud WAPPLES,0,22,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/service-status.md,
service-type-kb-layer7-lbv2,Managed - FPT Kubernetes Engine,187,210,full,full,3,3,100,n/a,0,0,False,managed-fpt-kubernetes-engine/service-type-kb-layer7-lbv2.md,
service-type-load-balancer,Dedicated - FPT Kubernetes Engine,323,352,full,n/a,0,0,100,n/a,0,0,False,dedicated-fpt-kubernetes-engine/service-type-load-balancer.md,
set_alert,VPN Site-to-Site,753,801,full,full,11,11,100,n/a,0,2,False,vpn-site-to-site/set_alert.md,
setting-agert,Trellix Customer Guide,170,319,full,full,7,7,100,n/a,0,0,False,trellix-customer-guide/setting-agert.md,
single-gpu-example,Managed GPU Cluster (Kubernetes),767,767,full,n/a,0,0,100,n/a,0,0,False,fpt-managed-gpu-cluster/single-gpu-example.md,
slurm-on-fpt-cloud,Managed GPU Cluster (Kubernetes),3414,3469,full,full,4,4,100,n/a,0,7,False,fpt-managed-gpu-cluster/slurm-on-fpt-cloud.md,
smtp,FPT Cloud WAPPLES,0,9,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/smtp.md,
snapshot-persistent-volume-tren-k8s,Managed - FPT Kubernetes Engine,348,378,full,full,1,1,100,n/a,0,0,False,managed-fpt-kubernetes-engine/snapshot-persistent-volume-tren-k8s.md,
snapshot-v%C3%A0-restore-pvc-tr%C3%AAn-k8s-fpt,Managed - FPT Kubernetes Engine,0,120,full,n/a,0,0,100,n/a,0,0,False,managed-fpt-kubernetes-engine/snapshot-và-restore-pvc-trên-k8s-fpt.md,
snort,FPT Cloud WAPPLES,0,11,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/snort.md,
sql-server-sink-connector,FPT Data Platform,517,515,full,full,6,6,100,n/a,0,0,False,fpt-data-platform/cdc-service/sql-server-sink-connector.md,
sql-server-source-connector,FPT Data Platform,793,800,full,full,6,6,100,n/a,0,0,False,fpt-data-platform/cdc-service/sql-server-source-connector.md,
ssl-load-balancer,Load Balancer,0,8,full,n/a,0,0,100,n/a,0,0,False,load-balancer/ssl-load-balancer.md,
ssl-profile,FPT Cloud WAPPLES,0,35,full,n/a,0,0,100,n/a,0,0,False,fpt-cloud-wapples/ssl-profile.md,
start-kubernetes-cluster,Dedicated - FPT Kubernetes Engine,48,69,full,full,3,3,100,n/a,0,0,False,dedicated-fpt-kubernetes-engine/start-kubernetes-cluster.md,
static-route,CheckPoint - FPT NGFW,149,175,full,full,8,8,100,n/a,0,0,False,checkpoint-fpt-ngfw/static-route.md,
stop-kubernetes-cluster,Dedicated - FPT Kubernetes Engine,38,63,full,full,2,2,100,n/a,0,0,False,dedicated-fpt-kubernetes-engine/stop-kubernetes-cluster.md,
stop-scan,FPT Container Registry,37,72,full,full,3,3,100,n/a,0,0,False,fpt-container-registry/stop-scan.md,
su-dung-fpt-object-storage-lam-media-server-luu-tru-va-phan-phoi-media-file-cho-websiteweb-application,FPT Object Storage,1300,1304,full,full,7,7,38,n/a,0,0,False,fpt-object-storage/su-dung-fpt-object-storage-lam-media-server-luu-tru-va-phan-phoi-media-file-cho-websiteweb-application.md,h2: 1\. Giới thiệu; h2: 2\. Điều kiện tiên quyết; h2: 3\. Tổng quan; h2: 4\. Giải pháp; h2: 5\. Kết luận
subnet,Managed - FPT Database Engines,676,723,full,full,1,1,0,n/a,0,0,False,managed-fpt-database-engine/subnet.md,h3: Bước 1: Truy cập trang Quản lý subnet; h3: Bước 2: Tạo subnet mới
system,FPT Cloud WAPPLES,0,17,full,full,5,5,100,n/a,0,0,False,fpt-cloud-wapples/system.md,
system-status,FPT Cloud WAPPLES,0,13,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/system-status.md,
tag-sync,FPT Data Platform,797,795,full,full,10,10,100,n/a,0,0,False,fpt-data-platform/ranger/tag-sync.md,
tag-va-push-image-len-fpt-container-registry,FPT Container Registry,109,122,full,full,2,2,100,n/a,0,0,False,fpt-container-registry/tag-va-push-image-len-fpt-container-registry.md,
tagg-lb,Tagging,161,203,full,full,5,5,0,n/a,0,0,False,tagging/tagg-lb.md,h2: **1\. Gắn tag trong lúc tạo Classic Load Balancer**; h2: **2\. Manage tag cho Load Balancer**
tagging-billing,Tagging,0,53,full,n/a,0,0,100,n/a,0,0,False,tagging/tagging-billing.md,
tags-custom-image,Tagging,147,199,full,full,5,5,0,n/a,0,0,False,tagging/tags-custom-image.md,h2: **1\. Gắn tag trong lúc upload image**; h2: **2\. Manage tags cho custom image**
